indicator,road,date,forecast,lower_95,upper_95
loss_12,Окт,2026-01-01,1155.8212392507212,-202.81646841000747,2514.45894691145
loss_12,Окт,2026-02-01,1748.6791226016062,390.04141494087753,3107.316830262335
loss_12,Окт,2026-03-01,1812.944331503973,454.3066238432443,3171.5820391647017
loss_12,Окт,2026-04-01,2036.715216128131,678.0775084674024,3395.3529237888597
loss_12,Окт,2026-05-01,2052.1244358015197,693.486728140791,3410.7621434622483
loss_12,Окт,2026-06-01,1566.9212017820003,208.2834941212716,2925.5589094427287
loss_12,Окт,2026-07-01,1010.147912591317,-348.4897950694117,2368.7856202520456
loss_12,Окт,2026-08-01,545.1326820549174,-813.5050256058113,1903.7703897156462
loss_12,Окт,2026-09-01,471.68758823907217,-886.9501194216565,1830.325295899801
loss_12,Окт,2026-10-01,151.28466939539192,-1207.3530382653366,1509.9223770561207
loss_12,Окт,2026-11-01,572.2963743301143,-786.3413333306144,1930.934081990843
loss_12,Окт,2026-12-01,629.4335872877639,-729.2041203729648,1988.0712949484926
loss_12,Клнг,2026-01-01,113.64511256958116,-31.691532773857062,258.98175791301935
loss_12,Клнг,2026-02-01,300.47704188475035,155.14039654131213,445.81368722818854
loss_12,Клнг,2026-03-01,334.07545404330824,188.73880869987002,479.4120993867465
loss_12,Клнг,2026-04-01,467.1888571367178,321.8522117932796,612.525502480156
loss_12,Клнг,2026-05-01,300.81180110166514,155.47515575822692,446.14844644510333
loss_12,Клнг,2026-06-01,236.72335707429067,91.38671173085245,382.0600024177289
loss_12,Клнг,2026-07-01,118.92548416668112,-26.411161176757105,264.26212951011934
loss_12,Клнг,2026-08-01,26.061491640954642,-119.27515370248358,171.39813698439286
loss_12,Клнг,2026-09-01,89.23547337706314,-56.10117196637508,234.57211872050135
loss_12,Клнг,2026-10-01,28.354933145903715,-116.9817121975345,173.69157848934194
loss_12,Клнг,2026-11-01,33.510873529950516,-111.8257718134877,178.84751887338874
loss_12,Клнг,2026-12-01,71.39516950133019,-73.94147584210803,216.7318148447684
loss_12,Моск,2026-01-01,1803.5549623891256,-529.1658546066251,4136.275779384876
loss_12,Моск,2026-02-01,3043.5198593980285,710.7990424022778,5376.24067639378
loss_12,Моск,2026-03-01,3079.8774616123515,747.1566446166007,5412.598278608102
loss_12,Моск,2026-04-01,2548.790429494089,216.0696124983383,4881.511246489839
loss_12,Моск,2026-05-01,3222.4419192250325,889.7211022292818,5555.162736220784
loss_12,Моск,2026-06-01,2175.311398527642,-157.40941846810892,4508.032215523393
loss_12,Моск,2026-07-01,1573.6993863956989,-759.0214306000519,3906.42020339145
loss_12,Моск,2026-08-01,1825.294589686609,-507.4262273091417,4158.01540668236
loss_12,Моск,2026-09-01,1050.8345583452647,-1281.886258650486,3383.5553753410154
loss_12,Моск,2026-10-01,1152.5826849525902,-1180.1381320431606,3485.303501948341
loss_12,Моск,2026-11-01,1080.6530520656731,-1252.0677649300776,3413.3738690614236
loss_12,Моск,2026-12-01,1334.714736861057,-998.0060801346938,3667.435553856808
loss_12,Горьк,2026-01-01,997.0214671938065,74.43516627258168,1919.6077681150314
loss_12,Горьк,2026-02-01,1095.5706790620206,172.9843781407958,2018.1569799832455
loss_12,Горьк,2026-03-01,1324.4789266493835,401.8926257281587,2247.0652275706084
loss_12,Горьк,2026-04-01,1531.1019544936207,608.5156535723959,2453.6882554148456
loss_12,Горьк,2026-05-01,1305.436881928998,382.85058100777314,2228.023182850223
loss_12,Горьк,2026-06-01,1019.9018396269595,97.31553870573464,1942.4881405481842
loss_12,Горьк,2026-07-01,1082.4747746171433,159.8884736959185,2005.0610755383682
loss_12,Горьк,2026-08-01,863.9910829630751,-58.59521795814976,1786.5773838843
loss_12,Горьк,2026-09-01,533.2504865897431,-389.33581433148174,1455.836787510968
loss_12,Горьк,2026-10-01,410.7243836951254,-511.8619172260994,1333.3106846163503
loss_12,Горьк,2026-11-01,347.5679017792295,-575.0183991419954,1270.1542027004543
loss_12,Горьк,2026-12-01,450.54666719724224,-472.0396337239826,1373.132968118467
loss_12,Сев,2026-01-01,714.7256127589501,106.02397019164312,1323.4272553262572
loss_12,Сев,2026-02-01,1259.7095613962401,651.0079188289332,1868.411203963547
loss_12,Сев,2026-03-01,1754.8989335820127,1146.1972910147056,2363.6005761493197
loss_12,Сев,2026-04-01,1684.3751309083368,1075.67348834103,2293.0767734756437
loss_12,Сев,2026-05-01,1676.0279495861923,1067.3263070188855,2284.729592153499
loss_12,Сев,2026-06-01,1161.022124645718,552.3204820784109,1769.723767213025
loss_12,Сев,2026-07-01,998.2075765032606,389.50593393595364,1606.9092190705676
loss_12,Сев,2026-08-01,311.22624949427006,-297.4753930730369,919.927892061577
loss_12,Сев,2026-09-01,409.69861670035743,-199.00302586694954,1018.4002592676644
loss_12,Сев,2026-10-01,207.27712884683797,-401.424513720469,815.978771414145
loss_12,Сев,2026-11-01,536.0163016896229,-72.6853408776841,1144.71794425693
loss_12,Сев,2026-12-01,615.6849669113345,6.983324344027551,1224.3866094786415
loss_12,С-Кав,2026-01-01,723.2625156424908,-584.5632526088709,2031.0882838938526
loss_12,С-Кав,2026-02-01,1293.0629405132213,-14.762827738140459,2600.888708764583
loss_12,С-Кав,2026-03-01,1922.84210409817,615.0163358468083,3230.6678723495315
loss_12,С-Кав,2026-04-01,1937.3785801367371,629.5528118853754,3245.204348388099
loss_12,С-Кав,2026-05-01,1359.7844672926133,51.95869904125152,2667.6102355439753
loss_12,С-Кав,2026-06-01,1372.8299509957274,65.00418274436561,2680.655719247089
loss_12,С-Кав,2026-07-01,942.505194610501,-365.32057364086074,2250.3309628618626
loss_12,С-Кав,2026-08-01,633.0330222368841,-674.7927460144776,1940.8587904882459
loss_12,С-Кав,2026-09-01,150.96926895509728,-1156.8564992962645,1458.795037206459
loss_12,С-Кав,2026-10-01,151.15017259535682,-1156.675595656005,1458.9759408467185
loss_12,С-Кав,2026-11-01,299.65305578336734,-1008.1727124679944,1607.478824034729
loss_12,С-Кав,2026-12-01,339.93719320975595,-967.8885750416058,1647.7629614611178
loss_12,Ю-Вост,2026-01-01,369.83828428948027,-25.534639301137418,765.211207880098
loss_12,Ю-Вост,2026-02-01,975.6465892584782,580.2736656678605,1371.019512849096
loss_12,Ю-Вост,2026-03-01,1331.0220621043572,935.6491385137396,1726.3949856949748
loss_12,Ю-Вост,2026-04-01,1084.8687764753256,689.4958528847079,1480.2417000659434
loss_12,Ю-Вост,2026-05-01,1161.512476134218,766.1395525436004,1556.8853997248357
loss_12,Ю-Вост,2026-06-01,840.1546715180225,444.7817479274048,1235.52759510864
loss_12,Ю-Вост,2026-07-01,708.9268045782271,313.55388098760943,1104.299728168845
