ROAD_NAME,YEAR,MONTH,TRAIN_KM,TRAIN_KM_lower_95,TRAIN_KM_upper_95,LOSS_12_COUNT,LOSS_12_COUNT_lower_95,LOSS_12_COUNT_upper_95,LOSS_12_SUM,LOSS_12_SUM_lower_95,LOSS_12_SUM_upper_95,LOSS_3_COUNT,LOSS_3_COUNT_lower_95,LOSS_3_COUNT_upper_95,LOSS_3_SUM,LOSS_3_SUM_lower_95,LOSS_3_SUM_upper_95,LOSS_TECH_COUNT,LOSS_TECH_COUNT_lower_95,LOSS_TECH_COUNT_upper_95,LOSS_TECH_SUM,LOSS_TECH_SUM_lower_95,LOSS_TECH_SUM_upper_95,LOSS_COUNT_TOTAL,LOSS_COUNT_TOTAL_lower_95,LOSS_COUNT_TOTAL_upper_95,LOSS_SUM_TOTAL,LOSS_SUM_TOTAL_lower_95,LOSS_SUM_TOTAL_upper_95,SPECIFIC_LOSS,SPECIFIC_LOSS_lower_95,SPECIFIC_LOSS_upper_95
Свердловская,2026,11,10357044.81351455,10092624.854084322,10621464.772944776,283,229,336,1050.406880035795,879.9999321078034,1220.8138279637865,1990,1735,2245,118.62194179209337,100.50009941492709,136.74378416925964,1534,1343,1725,1133.6304076617066,932.1933441334975,1335.0674711899158,3807,3617,3997,2302.659229489595,2187.526268015115,2417.792190964075,222.32782332706861,211.21143216071516,233.44421449342207
Свердловская,2026,12,10077278.931948166,9812858.97251794,10341698.891378393,317,263,370,1096.404299165737,925.9973512377454,1266.8112470937285,1934,1679,2189,128.3793545181,110.25751214093373,146.50119689526628,1668,1476,1859,1102.5990850824965,901.1620215542873,1304.0361486107056,3919,3723,4115,2327.382738766333,2211.0136018280164,2443.75187570465,230.95348997315065,219.4058154744931,242.5011644718082
Северная,2025,1,7571974.441351775,7328587.071398786,7815361.811304764,193,169,217,605.2553177266067,469.3949927792315,741.1156426739819,599,527,672,64.82735167478492,52.573411524707865,77.08129182486198,1251,1123,1379,1065.9658710376166,917.943606585371,1213.988135489862,2043,1941,2145,1736.0485404390083,1649.2461134170578,1822.8509674609588,229.2729002039636,217.8092551937654,240.73654521416177
Северная,2025,2,7355503.447500451,7112116.077547462,7598890.817453439,194,170,218,600.2116510314231,464.3513260840479,736.0719759787983,596,523,669,61.98115324185571,49.72721309177865,74.23509339193276,1249,1121,1377,1066.2451785859587,918.2229141337131,1214.2674430382042,2039,1937,2141,1728.4379828592375,1642.0160837162755,1814.8598820021996,234.9856804766499,223.2363964528174,246.7349645004824
Северная,2025,3,7675989.120090593,7432601.750137604,7919376.490043581,174,150,198,526.6279286518728,390.7676037044976,662.4882535992481,520,447,593,57.62894009470935,45.37499994463229,69.8828802447864,1047,918,1175,922.359619571133,774.3373551188873,1070.3818840233785,1741,1654,1828,1506.6164883177153,1431.2856639018294,1581.9473127336012,196.27652733045224,186.46270096392962,206.09035369697486
Северная,2025,4,7759577.148618238,7516189.778665249,8002964.518571227,154,130,178,506.18617356407526,370.32584861670006,642.0464985114504,502,430,575,49.42804454619374,37.17410439611669,61.68198469627079,1010,882,1138,863.5811246793259,715.5588602270802,1011.6033891315715,1666,1583,1749,1419.1953427895949,1348.2355756501152,1490.1551099290746,182.8959639949341,173.7511657951874,192.0407621946808
Северная,2025,5,7944817.963471839,7701430.59351885,8188205.333424828,147,123,171,469.56715044597615,333.70682549860095,605.4274753933514,471,398,544,47.648627491139614,35.394687341062564,59.90256764121666,913,784,1041,775.8085201350495,627.7862556828039,923.8307845872952,1531,1454,1608,1293.0242980721653,1228.3730831685568,1357.6755129757737,162.75065130719761,154.61311874183772,170.8881838725575
Северная,2025,6,7984047.315069682,7740659.945116693,8227434.685022671,135,111,159,436.3853434307468,300.5250184833716,572.245668378122,427,355,500,45.15467501037063,32.90073486029358,57.40861516044768,877,749,1005,737.1241965102466,589.101932058001,885.1464609624923,1439,1367,1511,1218.664214951364,1157.731004203796,1279.5974256989323,152.63739891059603,145.00552896506622,160.26926885612585
Северная,2025,7,8180899.294332143,7937511.924379154,8424286.664285133,128,104,152,443.30254435836866,307.44221941099346,579.1628693057439,429,356,502,44.26044759316916,32.006507443092104,56.51438774324622,835,706,963,684.125874109584,536.1036096573383,832.1481385618296,1392,1322,1462,1171.6888660611216,1113.1044227580655,1230.2733093641777,143.22250206317614,136.06137696001733,150.38362716633495
Северная,2025,8,8189005.432609222,7945618.062656233,8432392.80256221,146,122,170,447.4356860255193,311.5753610781441,583.2960109728945,447,374,520,44.686155073707255,32.4322149236302,56.94009522378431,885,757,1013,767.0849696789355,619.0627052266899,915.1072341311811,1478,1404,1552,1259.206810778162,1196.2464702392538,1322.1671513170702,153.76797843653978,146.07957951471278,161.45637735836678
