indicator,road,date,forecast,lower_95,upper_95
loss_3,Кбш,2026-11-01,89.51694649688628,-226.20829417529072,405.2421871690633
loss_3,Кбш,2026-12-01,97.39386909575254,-218.33137157642446,413.11910976792956
loss_3,Сверд,2026-01-01,167.59698073222478,-287.0344377287063,622.2283991931558
loss_3,Сверд,2026-02-01,227.97148918746646,-226.6599292734646,682.6029076483975
loss_3,Сверд,2026-03-01,535.8385055499759,81.20708708904488,990.469924010907
loss_3,Сверд,2026-04-01,401.97880250652315,-52.652615954407906,856.6102209674542
loss_3,Сверд,2026-05-01,631.4040366192959,176.77261815836482,1086.035455080227
loss_3,Сверд,2026-06-01,216.14977212158246,-238.4816463393486,670.7811905825135
loss_3,Сверд,2026-07-01,308.66166807010984,-145.96975039082122,763.2930865310409
loss_3,Сверд,2026-08-01,91.9555135362807,-362.67590492465035,546.5869319972118
loss_3,Сверд,2026-09-01,-9.963627537105054,-464.5950459980361,444.66779092382603
loss_3,Сверд,2026-10-01,109.22388294632236,-345.4075355146087,563.8553014072534
loss_3,Сверд,2026-11-01,18.39390623475441,-436.23751222617665,473.02532469568547
loss_3,Сверд,2026-12-01,202.91162503038288,-251.71979343054818,657.5430434913139
loss_3,Ю-Ур,2026-01-01,216.32936783479423,-89.77914069285995,522.4378763624484
loss_3,Ю-Ур,2026-02-01,323.2596851106697,17.151176583015513,629.3681936383239
loss_3,Ю-Ур,2026-03-01,364.7862953305968,58.67778680294259,670.894803858251
loss_3,Ю-Ур,2026-04-01,401.8924127379926,95.78390421033839,708.0009212656468
loss_3,Ю-Ур,2026-05-01,549.0521832781258,242.9436747504716,855.16069180578
loss_3,Ю-Ур,2026-06-01,346.13334610982554,40.02483758217136,652.2418546374797
loss_3,Ю-Ур,2026-07-01,218.61861636071816,-87.48989216693602,524.7271248883724
loss_3,Ю-Ур,2026-08-01,49.44999783236236,-256.65851069529185,355.5585063600165
loss_3,Ю-Ур,2026-09-01,72.37638947816527,-233.73211904948892,378.48489800581945
loss_3,Ю-Ур,2026-10-01,30.071979778019426,-276.0365287496347,336.18048830567363
loss_3,Ю-Ур,2026-11-01,60.13159721594212,-245.97691131171206,366.2401057435963
loss_3,Ю-Ур,2026-12-01,60.878650759722376,-245.2298577679318,366.9871592873766
loss_3,З-Сиб,2026-01-01,118.40897820046521,-140.46852285376056,377.286479254691
loss_3,З-Сиб,2026-02-01,330.3753757134055,71.49787465917973,589.2528767676313
loss_3,З-Сиб,2026-03-01,301.52603815611917,42.648537101893396,560.4035392103449
loss_3,З-Сиб,2026-04-01,306.54282854887083,47.665327494645055,565.4203296030967
loss_3,З-Сиб,2026-05-01,319.1800262967141,60.30252524248834,578.0575273509398
loss_3,З-Сиб,2026-06-01,161.91766544921012,-96.95983560501566,420.7951665034359
loss_3,З-Сиб,2026-07-01,112.39047220802043,-146.48702884620536,371.2679732622462
loss_3,З-Сиб,2026-08-01,28.768760523259488,-230.1087405309663,287.64626157748523
loss_3,З-Сиб,2026-09-01,0.05816563442007805,-258.8193354198057,258.9356666886458
loss_3,З-Сиб,2026-10-01,-16.541289289053083,-275.41879034327883,242.3362117651727
