indicator,road,date,forecast,lower_95,upper_95
train_km,Моск,2026-07-01,17070739.68539184,5491145.36668737,28650334.004096307
train_km,Моск,2026-08-01,13730789.383934088,2151195.065229619,25310383.70263856
train_km,Моск,2026-09-01,13180733.714620225,1601139.395915756,24760328.033324696
train_km,Моск,2026-10-01,14051272.580622401,2471678.261917932,25630866.89932687
train_km,Моск,2026-11-01,12860399.829234542,1280805.5105300732,24439994.14793901
train_km,Моск,2026-12-01,13509939.767124124,1930345.4484196547,25089534.085828595
train_km,Горьк,2026-01-01,10091755.052493233,4249920.955950754,15933589.149035713
train_km,Горьк,2026-02-01,10728071.145961985,4886237.0494195055,16569905.242504464
train_km,Горьк,2026-03-01,10809944.459346185,4968110.362803705,16651778.555888664
train_km,Горьк,2026-04-01,11071966.88397102,5230132.787428541,16913800.9805135
train_km,Горьк,2026-05-01,11084727.970780881,5242893.874238402,16926562.06732336
train_km,Горьк,2026-06-01,10413765.781152187,4571931.684609707,16255599.877694666
train_km,Горьк,2026-07-01,10464655.099917166,4622821.003374686,16306489.196459645
train_km,Горьк,2026-08-01,9951624.675728135,4109790.5791856553,15793458.772270614
train_km,Горьк,2026-09-01,9657729.276433896,3815895.179891417,15499563.372976376
train_km,Горьк,2026-10-01,9951572.131589063,4109738.035046583,15793406.228131542
train_km,Горьк,2026-11-01,9841513.756119331,3999679.659576852,15683347.85266181
train_km,Горьк,2026-12-01,11081405.513713319,5239571.417170839,16923239.6102558
train_km,Сев,2026-01-01,7868495.77897854,6510732.41937804,9226259.138579039
train_km,Сев,2026-02-01,8789178.518527407,7431415.158926908,10146941.878127906
train_km,Сев,2026-03-01,9209738.359077806,7851974.999477306,10567501.718678305
train_km,Сев,2026-04-01,8663671.540697271,7305908.181096772,10021434.90029777
train_km,Сев,2026-05-01,8946653.39837093,7588890.038770432,10304416.75797143
train_km,Сев,2026-06-01,8927101.54491741,7569338.185316911,10284864.90451791
train_km,Сев,2026-07-01,8357047.269472152,6999283.909871653,9714810.629072651
train_km,Сев,2026-08-01,7887171.785026823,6529408.425426325,9244935.144627322
train_km,Сев,2026-09-01,7454613.728454177,6096850.368853679,8812377.088054676
train_km,Сев,2026-10-01,6985212.802892191,5627449.443291692,8342976.162492691
train_km,Сев,2026-11-01,7556474.057813048,6198710.698212549,8914237.417413548
train_km,Сев,2026-12-01,9414914.542672219,8057151.1830717195,10772677.902272718
train_km,С-Кав,2026-01-01,6365987.452018249,4343538.250786986,8388436.6532495115
train_km,С-Кав,2026-02-01,6815239.013019642,4792789.811788379,8837688.214250904
train_km,С-Кав,2026-03-01,8747767.27465766,6725318.073426397,10770216.475888923
train_km,С-Кав,2026-04-01,8602413.601035392,6579964.399804129,10624862.802266654
train_km,С-Кав,2026-05-01,7243418.963138566,5220969.761907304,9265868.164369829
train_km,С-Кав,2026-06-01,6806686.23601744,4784237.034786178,8829135.437248703
train_km,С-Кав,2026-07-01,6028852.30741615,4006403.1061848877,8051301.508647413
train_km,С-Кав,2026-08-01,6154360.184988383,4131910.9837571206,8176809.386219646
train_km,С-Кав,2026-09-01,5189635.121225774,3167185.9199945116,7212084.322457037
train_km,С-Кав,2026-10-01,5313489.694218734,3291040.4929874716,7335938.895449997
train_km,С-Кав,2026-11-01,5437205.830553951,3414756.629322688,7459655.031785213
train_km,С-Кав,2026-12-01,5974460.085362859,3952010.8841315964,7996909.286594122
train_km,Ю-Вост,2026-01-01,5369014.972954606,4603844.283082603,6134185.662826609
train_km,Ю-Вост,2026-02-01,5806385.16596443,5041214.476092427,6571555.855836433
train_km,Ю-Вост,2026-03-01,6340738.615076737,5575567.925204733,7105909.30494874
train_km,Ю-Вост,2026-04-01,6319541.0181266125,5554370.328254609,7084711.707998616
train_km,Ю-Вост,2026-05-01,5991583.737579083,5226413.04770708,6756754.427451086
train_km,Ю-Вост,2026-06-01,5715755.685501829,4950584.995629826,6480926.375373832
train_km,Ю-Вост,2026-07-01,5607788.938977767,4842618.249105764,6372959.62884977
train_km,Ю-Вост,2026-08-01,5857115.243503853,5091944.55363185,6622285.933375856
train_km,Ю-Вост,2026-09-01,4852840.920483658,4087670.230611655,5618011.610355661
train_km,Ю-Вост,2026-10-01,4830989.706522723,4065819.0166507196,5596160.396394726
train_km,Ю-Вост,2026-11-01,5056538.4316436,4291367.7417715965,5821709.121515603
train_km,Ю-Вост,2026-12-01,5235118.509435221,4469947.819563217,6000289.199307224
train_km,Прив,2026-01-01,27622560.63405231,9814581.492006816,45430539.776097804
train_km,Прив,2026-02-01,28627072.98520976,10819093.843164265,46435052.12725525
train_km,Прив,2026-03-01,29955591.47720354,12147612.335158046,47763570.61924903
train_km,Прив,2026-04-01,29837473.167622186,12029494.025576692,47645452.30966768
train_km,Прив,2026-05-01,30299719.060048893,12491739.918003399,48107698.20209439
train_km,Прив,2026-06-01,29810312.22412335,12002333.082077857,47618291.36616884
train_km,Прив,2026-07-01,37231888.0269897,19423908.884944204,55039867.1690352
train_km,Прив,2026-08-01,26492498.717455406,8684519.575409912,44300477.8595009
train_km,Прив,2026-09-01,26522376.414462965,8714397.27241747,44330355.55650846
train_km,Прив,2026-10-01,25976399.804739743,8168420.662694249,43784378.94678524
train_km,Прив,2026-11-01,25760872.150113046,7952893.008067552,43568851.292158544
train_km,Прив,2026-12-01,27025892.483238705,9217913.34119321,44833871.625284195
train_km,Кбш,2026-01-01,9536235.720261192,5318109.504035805,13754361.93648658
train_km,Кбш,2026-02-01,10336622.772903696,6118496.556678309,14554748.989129081
train_km,Кбш,2026-03-01,11215253.227282995,6997127.011057609,15433379.443508383
train_km,Кбш,2026-04-01,12591996.057830192,8373869.841604806,16810122.274055578
train_km,Кбш,2026-05-01,10584174.437647993,6366048.221422606,14802300.65387338
train_km,Кбш,2026-06-01,10363522.891427489,6145396.675202102,14581649.107652877
train_km,Кбш,2026-07-01,9788419.730088014,5570293.513862628,14006545.9463134
train_km,Кбш,2026-08-01,9504593.413743578,5286467.197518191,13722719.629968964
train_km,Кбш,2026-09-01,9092166.7998396,4874040.583614214,13310293.016064987
