indicator,road,date,forecast,lower_95,upper_95
specific,Окт,2026-01-01,215.70105002916216,80.40711034962925,350.9949897086951
specific,Окт,2026-02-01,262.75762210249076,127.46368242295785,398.05156178202367
specific,Окт,2026-03-01,315.4297149497602,180.13577527022727,450.7236546292931
specific,Окт,2026-04-01,441.5513199108393,306.2573802313064,576.8452595903723
specific,Окт,2026-05-01,381.09727838409583,245.80333870456292,516.3912180636287
specific,Окт,2026-06-01,241.3998240499933,106.10588437046039,376.6937637295262
specific,Окт,2026-07-01,210.7733070601162,75.47936738058328,346.06724673964914
specific,Окт,2026-08-01,99.31119216559728,-35.982747513935635,234.6051318451302
specific,Окт,2026-09-01,63.933721774552424,-71.36021790498049,199.22766145408534
specific,Окт,2026-10-01,47.514528060284675,-87.77941161924824,182.8084677398176
specific,Окт,2026-11-01,92.25449562443856,-43.03944405509435,227.54843530397147
specific,Окт,2026-12-01,103.55709198667861,-31.736847692854298,238.85103166621153
specific,Клнг,2026-01-01,162.09946111787866,35.382504676318575,288.8164175594387
specific,Клнг,2026-02-01,319.9493610723903,193.2324046308302,446.6663175139504
specific,Клнг,2026-03-01,367.61378246409,240.8968260225299,494.33073890565004
specific,Клнг,2026-04-01,431.4205617238596,304.70360528229946,558.1375181654197
specific,Клнг,2026-05-01,288.6043259542517,161.8873695126916,415.32128239581175
specific,Клнг,2026-06-01,236.2649454547703,109.54798901321021,362.9819018963304
specific,Клнг,2026-07-01,135.0797679047256,8.362811463165514,261.7967243462857
specific,Клнг,2026-08-01,32.34447974202487,-94.37247669953521,159.06143618358496
specific,Клнг,2026-09-01,42.439471647701936,-84.27748479385815,169.15642808926202
specific,Клнг,2026-10-01,36.28617493736289,-90.4307815041972,163.00313137892297
specific,Клнг,2026-11-01,33.623266847507296,-93.09368959405279,160.34022328906738
specific,Клнг,2026-12-01,70.86986790192265,-55.84708853963744,197.58682434348273
specific,Моск,2026-01-01,294.75255497694644,31.718140833328107,557.7869691205648
specific,Моск,2026-02-01,464.6129098924665,201.57849574884818,727.6473240360849
specific,Моск,2026-03-01,461.2300267768496,198.1956126332313,724.2644409204679
specific,Моск,2026-04-01,493.2765401544443,230.24212601082598,756.3109542980626
specific,Моск,2026-05-01,460.0995155694366,197.06510142581828,723.133929713055
specific,Моск,2026-06-01,334.6201508854648,71.58573674184646,597.6545650290832
specific,Моск,2026-07-01,217.39806096368386,-45.636353179934474,480.4324751073022
specific,Моск,2026-08-01,180.93427344956604,-82.1001406940523,443.96868759318437
specific,Моск,2026-09-01,160.45411970166197,-102.58029444195637,423.4885338452803
specific,Моск,2026-10-01,132.01218116564104,-131.0222329779773,395.0465953092594
specific,Моск,2026-11-01,127.32575226293685,-135.7086618806815,390.3601664065552
specific,Моск,2026-12-01,246.87490387096864,-16.159510272649698,509.909318014587
specific,Горьк,2026-01-01,308.4568769442232,64.64396636724902,552.2697875211974
specific,Горьк,2026-02-01,355.0034487466494,111.1905381696752,598.8163593236236
specific,Горьк,2026-03-01,428.6339841142254,184.82107353725124,672.4468946911996
specific,Горьк,2026-04-01,482.79393777322304,238.98102719624885,726.6068483501972
specific,Горьк,2026-05-01,386.0973209997074,142.2844104227332,629.9102315766816
specific,Горьк,2026-06-01,285.98565910379915,42.17274852682496,529.7985696807733
specific,Горьк,2026-07-01,279.8035570721346,35.990646495160405,523.6164676491088
specific,Горьк,2026-08-01,235.31692745262487,-8.495983124349323,479.12983802959906
specific,Горьк,2026-09-01,170.4790676172163,-73.3338429597579,414.2919781941905
specific,Горьк,2026-10-01,97.06719307194817,-146.74571750502602,340.8801036489224
specific,Горьк,2026-11-01,90.32768269328935,-153.48522788368484,334.14059327026354
specific,Горьк,2026-12-01,128.44060370737117,-115.37230686960302,372.25351428434533
specific,Сев,2026-01-01,283.54259118857647,64.15193556823607,502.93324680891686
specific,Сев,2026-02-01,415.81589231181226,196.42523669147187,635.2065479321527
specific,Сев,2026-03-01,508.73169081763103,289.34103519729064,728.1223464379714
specific,Сев,2026-04-01,545.9271144657405,326.5364588454001,765.3177700860808
specific,Сев,2026-05-01,519.7155032285066,300.3248476081662,739.1061588488469
specific,Сев,2026-06-01,482.42119930663625,263.03054368629586,701.8118549269766
specific,Сев,2026-07-01,357.47354729027955,138.08289166993916,576.86420291062
specific,Сев,2026-08-01,190.5030009487381,-28.88765467160229,409.89365656907853
specific,Сев,2026-09-01,169.4454182156813,-49.94523740465911,388.8360738360217
specific,Сев,2026-10-01,119.71709295432422,-99.67356266601618,339.1077485746646
specific,Сев,2026-11-01,174.1827034838096,-45.20795213653079,393.57335910415
specific,Сев,2026-12-01,243.00588570965584,23.615230089315446,462.39654132999624
specific,С-Кав,2026-01-01,382.54994214036685,21.867310613402196,743.2325736673315
specific,С-Кав,2026-02-01,603.8609390136352,243.17830748667052,964.5435705405998
specific,С-Кав,2026-03-01,795.0399616312111,434.35733010424644,1155.7225931581756
specific,С-Кав,2026-04-01,739.2263127042545,378.54368117728984,1099.9089442312193
specific,С-Кав,2026-05-01,780.0494858517941,419.36685432482943,1140.7321173787586
specific,С-Кав,2026-06-01,544.5717257038935,183.8890941769289,905.2543572308582
specific,С-Кав,2026-07-01,474.52655645551096,113.8439249285463,835.2091879824757
specific,С-Кав,2026-08-01,383.6553211283575,22.972689601392858,744.3379526553222
specific,С-Кав,2026-09-01,85.27392534866408,-275.4087061783006,445.95655687562873
specific,С-Кав,2026-10-01,110.20944621269149,-250.47318531427317,470.89207773965614
specific,С-Кав,2026-11-01,117.09529633534828,-243.58733519161638,477.77792786231294
specific,С-Кав,2026-12-01,143.70123402700688,-216.98139749995778,504.38386555397153
specific,Ю-Вост,2026-01-01,249.9784971964658,48.511401062700145,451.4455933302315
specific,Ю-Вост,2026-02-01,324.5158656505512,123.04876951678551,525.9829617843168
specific,Ю-Вост,2026-03-01,406.8200951236885,205.3529989899228,608.2871912574542
specific,Ю-Вост,2026-04-01,412.72725511001636,211.2601589762507,614.194351243782
specific,Ю-Вост,2026-05-01,480.9424911814433,279.47539504767764,682.4095873152089
specific,Ю-Вост,2026-06-01,309.18583495101325,107.71873881724758,510.6529310847789
specific,Ю-Вост,2026-07-01,254.50577708469848,53.038680950932815,455.97287321846414
specific,Ю-Вост,2026-08-01,140.87050183068283,-60.59659430308284,342.3375979644485
specific,Ю-Вост,2026-09-01,62.19065471698829,-139.27644141677737,263.6577508507539
specific,Ю-Вост,2026-10-01,56.271895170506184,-145.19520096325948,257.73899130427185
specific,Ю-Вост,2026-11-01,103.14145196736703,-98.32564416639863,304.60854810113267
specific,Ю-Вост,2026-12-01,97.44605973068823,-104.02103640307743,298.91315586445387
specific,Прив,2026-01-01,183.79766757557775,45.24796435155602,322.3473707995995
specific,Прив,2026-02-01,281.14352015045137,142.59381692642964,419.69322337447306
specific,Прив,2026-03-01,355.8441492859648,217.2944460619431,494.3938525099866
specific,Прив,2026-04-01,389.2873799541956,250.7376767301739,527.8370831782173
specific,Прив,2026-05-01,309.5392267725712,170.9895235485495,448.0889299965929
specific,Прив,2026-06-01,223.8988056596299,85.34910243560816,362.4485088836516
